50.328918 0.009910 0.003322
49.979996 0.010156 0.003404
49.648766 0.010393 0.003483
49.335586 0.010620 0.003558
49.040799 0.010836 0.003630
48.764741 0.011040 0.003698
48.507731 0.011233 0.003762
48.270074 0.011412 0.003822
48.052055 0.011579 0.003878
47.853944 0.011731 0.003928
47.675990 0.011868 0.003974
47.518417 0.011991 0.004015
47.381431 0.012098 0.004051
47.265209 0.012188 0.004081
47.169906 0.012263 0.004106
47.095647 0.012320 0.004125
47.042534 0.012361 0.004139
47.010637 0.012384 0.004146
47.000000 0.012390 0.004148
47.010637 0.012379 0.004145
47.042534 0.012351 0.004135
47.095647 0.012305 0.004120
47.169906 0.012242 0.004099
47.265209 0.012163 0.004073
47.381431 0.012067 0.004041
47.518417 0.011955 0.004003
47.675990 0.011827 0.003961
47.853944 0.011684 0.003913
48.052055 0.011527 0.003861
48.270074 0.011355 0.003804
48.507731 0.011170 0.003742
48.764741 0.010972 0.003676
49.040799 0.010762 0.003606
49.335586 0.010541 0.003532
49.648766 0.010308 0.003455
49.979996 0.010066 0.003374
50.328918 0.009814 0.003291
50.695167 0.009553 0.003204
51.078371 0.009284 0.003115
51.478151 0.009007 0.003023
51.894123 0.008724 0.002929
52.325902 0.008434 0.002833
52.773099 0.008139 0.002735
53.235327 0.007838 0.002635
53.712196 0.007533 0.002534
54.203321 0.007224 0.002432
54.708317 0.006911 0.002328
55.226805 0.006595 0.002224
55.758407 0.006276 0.002119
56.302753 0.005955 0.002013
56.859476 0.005631 0.001907
57.428216 0.005306 0.001800
58.008620 0.004979 0.001693
58.600341 0.004651 0.001586
59.203040 0.004321 0.001479
59.816386 0.003991 0.001372
60.440053 0.003660 0.001265
61.073726 0.003329 0.001159
61.717096 0.002997 0.001053
62.369865 0.002665 0.000949
63.031738 0.002332 0.000846
63.702433 0.001999 0.000745
64.381674 0.001666 0.000648
65.069194 0.001333 0.000555
65.764732 0.001000 0.000471
66.468037 0.000667 0.000401
67.178866 0.000333 0.000351
67.896981 0.000000 0.000167
67.941151 0.000000 0.000216
67.208630 0.000433 0.000446
66.483081 0.000866 0.000484
65.764732 0.001299 0.000541
65.053824 0.001731 0.000612
64.350602 0.002164 0.000693
63.655322 0.002597 0.000780
62.968246 0.003030 0.000873
62.289646 0.003463 0.000968
61.619802 0.003895 0.001066
60.959003 0.004328 0.001166
60.307545 0.004760 0.001267
59.665736 0.005191 0.001369
59.033889 0.005622 0.001471
58.412327 0.006052 0.001574
57.801384 0.006482 0.001678
57.201399 0.006910 0.001782
56.612719 0.007336 0.001885
56.035703 0.007760 0.001989
55.470713 0.008183 0.002092
54.918121 0.008602 0.002195
54.378304 0.009019 0.002298
53.851648 0.009432 0.002399
53.338541 0.009841 0.002500
52.839379 0.010245 0.002600
52.354560 0.010644 0.002699
51.884487 0.011037 0.002796
51.429563 0.011423 0.002892
50.990195 0.011802 0.002986
50.566788 0.012172 0.003078
50.159745 0.012534 0.003167
49.769469 0.012886 0.003255
49.396356 0.013227 0.003340
49.040799 0.013556 0.003422
48.703183 0.013873 0.003501
48.383882 0.014177 0.003576
48.083261 0.014466 0.003648
47.801674 0.014740 0.003717
47.539457 0.014997 0.003781
47.296934 0.015238 0.003841
47.074409 0.015460 0.003897
46.872167 0.015664 0.003948
46.690470 0.015848 0.003994
46.529560 0.016012 0.004035
46.389654 0.016155 0.004071
46.270941 0.016277 0.004101
46.173586 0.016376 0.004126
46.097722 0.016454 0.004145
46.043458 0.016508 0.004159
46.010868 0.016539 0.004167
46.000000 0.016548 0.004169
46.010868 0.016532 0.004165
46.043458 0.016494 0.004156
46.097722 0.016433 0.004140
46.173586 0.016349 0.004119
46.270941 0.016243 0.004093
46.389654 0.016114 0.004061
46.529560 0.015964 0.004023
46.690470 0.015793 0.003980
46.872167 0.015602 0.003933
47.074409 0.015391 0.003880
47.296934 0.015161 0.003823
47.539457 0.014914 0.003761
47.801674 0.014649 0.003695
48.083261 0.014368 0.003625
48.383882 0.014071 0.003551
48.703183 0.013760 0.003473
49.040799 0.013436 0.003393
49.396356 0.013099 0.003309
49.769469 0.012750 0.003222
50.159745 0.012390 0.003133
50.566788 0.012020 0.003041
50.990195 0.011642 0.002947
51.429563 0.011254 0.002851
51.884487 0.010860 0.002753
52.354560 0.010458 0.002654
52.839379 0.010051 0.002553
53.338541 0.009638 0.002452
53.851648 0.009220 0.002349
54.378304 0.008798 0.002245
54.918121 0.008372 0.002141
55.470713 0.007943 0.002036
56.035703 0.007511 0.001930
56.612719 0.007077 0.001825
57.201399 0.006641 0.001719
57.801384 0.006203 0.001614
58.412327 0.005763 0.001508
59.033889 0.005323 0.001403
59.665736 0.004881 0.001299
60.307545 0.004439 0.001196
60.959003 0.003996 0.001094
61.619802 0.003553 0.000993
62.289646 0.003110 0.000895
62.968246 0.002666 0.000801
63.655322 0.002222 0.000711
64.350602 0.001777 0.000628
65.053824 0.001333 0.000555
65.764732 0.000889 0.000497
66.483081 0.000444 0.000458
67.208630 0.000000 0.000222
67.268120 0.000000 0.000271
66.528190 0.000541 0.000552
65.795137 0.001082 0.000583
65.069194 0.001623 0.000631
64.350602 0.002164 0.000693
63.639610 0.002705 0.000765
62.936476 0.003247 0.000845
62.241465 0.003788 0.000931
61.554854 0.004329 0.001021
60.876925 0.004870 0.001114
60.207973 0.005410 0.001210
59.548300 0.005951 0.001308
58.898217 0.006490 0.001407
58.258047 0.007029 0.001507
57.628118 0.007568 0.001608
57.008771 0.008105 0.001710
56.400355 0.008640 0.001812
55.803226 0.009174 0.001914
55.217751 0.009705 0.002017
54.644304 0.010233 0.002119
54.083269 0.010759 0.002221
53.535035 0.011280 0.002323
53.000000 0.011798 0.002424
52.478567 0.012310 0.002524
51.971146 0.012816 0.002623
51.478151 0.013316 0.002722
51.000000 0.013809 0.002819
50.537115 0.014293 0.002914
50.089919 0.014768 0.003008
